Date, Hour, Minute, Air_Temp, Humidity, Surface_Temp
21-12-2023, 15, 0, 21.00, 50.10, 20.88
21-12-2023, 15, 1, 21.10, 50.00, 20.81
21-12-2023, 15, 2, 21.00, 49.70, 20.75
21-12-2023, 15, 3, 21.00, 49.90, 20.88
21-12-2023, 15, 4, 21.00, 50.20, 20.81
21-12-2023, 15, 6, 21.00, 50.10, 20.88
21-12-2023, 15, 7, 21.00, 50.20, 20.81
21-12-2023, 15, 8, 21.00, 50.20, 20.75
21-12-2023, 15, 9, 21.00, 50.00, 20.75
21-12-2023, 15, 10, 21.00, 50.20, 20.75
21-12-2023, 15, 11, 21.00, 50.30, 20.75
21-12-2023, 15, 12, 21.10, 50.30, 20.75
21-12-2023, 15, 13, 21.10, 50.10, 20.69
21-12-2023, 15, 14, 21.10, 50.20, 20.63
21-12-2023, 15, 15, 21.10, 50.00, 20.63
21-12-2023, 15, 16, 21.00, 49.90, 20.56
21-12-2023, 15, 18, 21.00, 50.30, 20.63
21-12-2023, 15, 19, 21.00, 50.60, 20.63
21-12-2023, 15, 20, 21.00, 50.60, 20.63
21-12-2023, 15, 21, 21.00, 50.30, 20.56
21-12-2023, 15, 22, 20.90, 50.10, 20.50
21-12-2023, 15, 23, 20.90, 50.40, 20.50
21-12-2023, 15, 24, 20.80, 50.80, 20.50
21-12-2023, 15, 25, 20.90, 50.70, 20.44
21-12-2023, 15, 26, 20.90, 50.70, 20.38
21-12-2023, 15, 27, 20.90, 50.10, 20.38
21-12-2023, 15, 29, 20.90, 49.80, 20.38
21-12-2023, 15, 30, 20.80, 49.90, 20.31
21-12-2023, 15, 31, 20.70, 49.80, 20.25
21-12-2023, 15, 32, 20.70, 50.10, 20.25
21-12-2023, 15, 33, 20.60, 50.40, 20.19
21-12-2023, 15, 34, 20.60, 50.40, 20.19
21-12-2023, 15, 35, 20.60, 50.30, 20.19
21-12-2023, 15, 36, 20.50, 50.70, 20.19
21-12-2023, 15, 37, 20.50, 51.10, 20.13
21-12-2023, 15, 38, 20.50, 51.40, 20.13
21-12-2023, 15, 39, 20.50, 51.10, 20.13
21-12-2023, 15, 41, 20.50, 51.00, 20.06
21-12-2023, 15, 42, 20.50, 51.00, 20.00
21-12-2023, 15, 43, 20.50, 50.90, 20.00
21-12-2023, 15, 44, 20.50, 50.50, 19.94
21-12-2023, 15, 45, 20.50, 50.70, 19.94
21-12-2023, 15, 46, 20.50, 50.50, 19.88
21-12-2023, 15, 47, 20.40, 50.70, 19.88
21-12-2023, 15, 48, 20.40, 50.80, 19.81
21-12-2023, 15, 49, 20.30, 51.00, 19.81
21-12-2023, 15, 50, 20.30, 51.10, 19.69
21-12-2023, 15, 51, 20.20, 51.40, 19.63
21-12-2023, 15, 53, 20.20, 51.30, 19.69
21-12-2023, 15, 54, 20.20, 51.40, 19.63
21-12-2023, 15, 55, 20.20, 51.60, 19.63
21-12-2023, 15, 56, 20.10, 51.60, 19.56
21-12-2023, 15, 57, 20.00, 51.60, 19.50
21-12-2023, 15, 58, 20.00, 51.70, 19.50
21-12-2023, 15, 59, 20.00, 51.90, 19.38
